2014,Whitehead Womens Pairs,1,Ran Jingrong,,,
2014,Whitehead Womens Pairs,1,Wen Wang,,,
2014,Whitehead Womens Pairs,2,Kitty Cooper,,,
2014,Whitehead Womens Pairs,2,Lynne Feldman,,,
2013,Whitehead Womens Pairs,1,Joanne Weingold,,,
2013,Whitehead Womens Pairs,1,Jan Assini,,,
2013,Whitehead Womens Pairs,2,Irina Ladyzhensky,,,
2013,Whitehead Womens Pairs,2,Kamla Chawla,,,
2012,Whitehead Womens Pairs,1,Patricia Norman,,,
2012,Whitehead Womens Pairs,1,Georgiana Gates,,,
2012,Whitehead Womens Pairs,2,Linda Lewis,,,
2012,Whitehead Womens Pairs,2,Joann Glasson,,,
2011,Whitehead Womens Pairs,1,Diana Schuld,,,
2011,Whitehead Womens Pairs,1,Marjorie Michelin,,,
2011,Whitehead Womens Pairs,2,Sylvia Moss,,,
2011,Whitehead Womens Pairs,2,Judi Radin,,,
2010,Whitehead Womens Pairs,1,Suzy Burger,,,
2010,Whitehead Womens Pairs,1,Linda Lewis,,,
2010,Whitehead Womens Pairs,2,Victoria Gromova,,,
2010,Whitehead Womens Pairs,2,Tatiana Ponomareva,,,
2009,Whitehead Womens Pairs,1,Joann Glasson,,,
2009,Whitehead Womens Pairs,1,Lisa Berkowitz,,,
2009,Whitehead Womens Pairs,2,Disa Eythorsdottir,,,
2009,Whitehead Womens Pairs,2,Valerie Westheimer,,,
2008,Whitehead Womens Pairs,1,Chris Benson,,,
2008,Whitehead Womens Pairs,1,Lynne Feldman,,,
2008,Whitehead Womens Pairs,2,Diane Walker,,,
2008,Whitehead Womens Pairs,2,Mickie Kivel,,,
2007,Whitehead Womens Pairs,1,Irina Ladyzhensky,,,
2007,Whitehead Womens Pairs,1,Kamla Chawla,,,
2007,Whitehead Womens Pairs,2,Migry Zur-Campanile,,,
2007,Whitehead Womens Pairs,2,Valerie Westheimer,,,
2006,Whitehead Womens Pairs,1,Judi Radin,,,
2006,Whitehead Womens Pairs,1,Sylvia Moss,,,
2006,Whitehead Womens Pairs,2,Cathy Strauch,,,
2006,Whitehead Womens Pairs,2,Margie Gwozdzinsky,,,
2005,Whitehead Womens Pairs,1,Gail Greenberg,,,
2005,Whitehead Womens Pairs,1,Laurie Vogel,,,
2005,Whitehead Womens Pairs,2,Helen Abbott,,,
2005,Whitehead Womens Pairs,2,Polly Dunn,,,
2004,Whitehead Womens Pairs,1,Amalya Kearse,,,
2004,Whitehead Womens Pairs,1,Jacqui Mitchell,,,
2004,Whitehead Womens Pairs,2,Carole Miner,,,
2004,Whitehead Womens Pairs,2,Cynthia Balderson,,,
2003,Whitehead Womens Pairs,1,Candace Griffey,,,
2003,Whitehead Womens Pairs,1,Joan Eaton,,,
2003,Whitehead Womens Pairs,2,Connie Goldberg,,,
2003,Whitehead Womens Pairs,2,Jo Ann Manfield,,,
2002,Whitehead Womens Pairs,1,Cheri Bjerkan,,,
2002,Whitehead Womens Pairs,1,Sue Weinstein,,,
2002,Whitehead Womens Pairs,2,Karen McCallum,,,
2002,Whitehead Womens Pairs,2,Kerri Sanborn,,,
2001,Whitehead Womens Pairs,1,Judi Radin,,,
2001,Whitehead Womens Pairs,1,Sylvia Moss,,,
2001,Whitehead Womens Pairs,2,Janice Seamon-Molson,,,
2001,Whitehead Womens Pairs,2,Tobi Sokolow,,,
2000,Whitehead Womens Pairs,1,Eunice Rosen,,,
2000,Whitehead Womens Pairs,1,Joan Stein,,,
2000,Whitehead Womens Pairs,2,Barbara Fellows,,,
2000,Whitehead Womens Pairs,2,Marilyn Hemenway,,,
1999,Whitehead Womens Pairs,1,Ellen Crawford,,,
1999,Whitehead Womens Pairs,1,Harriet Eaton,,,
1999,Whitehead Womens Pairs,2,Mildred Breed,,,
1999,Whitehead Womens Pairs,2,Shawn Quinn,,,
1998,Whitehead Womens Pairs,1,Judi Radin,,,
1998,Whitehead Womens Pairs,1,Valerie Westheimer,,,
1998,Whitehead Womens Pairs,2,Carol Simon,,,
1998,Whitehead Womens Pairs,2,Kitty Munson,,,
1997,Whitehead Womens Pairs,1,Margie Gwozdzinsky,,,
1997,Whitehead Womens Pairs,1,Susan Wexler,,,
1997,Whitehead Womens Pairs,2,Barbara Sion,,,
1997,Whitehead Womens Pairs,2,Suzy Burger,,,
1996,Whitehead Womens Pairs,1,Leslie Paryzer,,,
1996,Whitehead Womens Pairs,1,Nancy Widman,,,
1996,Whitehead Womens Pairs,2,Margie Gwozdzinsky,,,
1996,Whitehead Womens Pairs,2,Susan Wexler,,,
1995,Whitehead Womens Pairs,1,Juanita Chambers,,,
1995,Whitehead Womens Pairs,1,Lila Perlstein,,,
1995,Whitehead Womens Pairs,2,Ayako Amano,,,
1995,Whitehead Womens Pairs,2,Miho Sekizawa,,,
1994,Whitehead Womens Pairs,1,Ann Kluewer,,,
1994,Whitehead Womens Pairs,1,Corinne Kirkham,,,
1994,Whitehead Womens Pairs,2,Bernace DeYoung,,,
1994,Whitehead Womens Pairs,2,Ellasue Chaitt,,,
1993,Whitehead Womens Pairs,1,Betty Ann Kennedy,,,
1993,Whitehead Womens Pairs,1,Carol Sanders,,,
1993,Whitehead Womens Pairs,2,Jan Cohen,,,
1993,Whitehead Womens Pairs,2,Shawn Womack,,,
1992,Whitehead Womens Pairs,1,Cheri Bjerkan,,,
1992,Whitehead Womens Pairs,1,Janice Seamon,,,
1992,Whitehead Womens Pairs,2,Betty Ann Kennedy,,,
1992,Whitehead Womens Pairs,2,0,,,
1991,Whitehead Womens Pairs,1,Leslie Paryzer,,,
1991,Whitehead Womens Pairs,1,Nancy Widman,,,
1991,Whitehead Womens Pairs,2,Claire Tornay,,,
1991,Whitehead Womens Pairs,2,Kathie Walvick,,,
1990,Whitehead Womens Pairs,1,June Deutsch,,,
1990,Whitehead Womens Pairs,1,Tobi Deutsch,,,
1990,Whitehead Womens Pairs,2,Betty Ann Kennedy,,,
1990,Whitehead Womens Pairs,2,Carol Sanders,,,
1989,Whitehead Womens Pairs,1,Jeanne Elkner,,,
1989,Whitehead Womens Pairs,1,Nadine Wood,,,
1989,Whitehead Womens Pairs,2,Janice Seamon,,,
1989,Whitehead Womens Pairs,2,Rita Seamon,,,
1988,Whitehead Womens Pairs,1,Georgiana Gates,,,
1988,Whitehead Womens Pairs,1,Sally Wheeler,,,
1988,Whitehead Womens Pairs,2,Dorothy Truscott,,,
1988,Whitehead Womens Pairs,2,Jan Martel,,,
1987,Whitehead Womens Pairs,1,Kay Schulle,,,
1987,Whitehead Womens Pairs,1,Tobi Deutsch,,,
1987,Whitehead Womens Pairs,2,Carlyn Steiner,,,
1987,Whitehead Womens Pairs,2,Janet Daling,,,
1986,Whitehead Womens Pairs,1,Edith Freilich,,,
1986,Whitehead Womens Pairs,1,Nancy Gruver,,,
1986,Whitehead Womens Pairs,2,Peggy Sutherlin,,,
1986,Whitehead Womens Pairs,2,Sharon Osberg,,,
1985,Whitehead Womens Pairs,1,Dale Dermer,,,
1985,Whitehead Womens Pairs,1,JoAnne Caplan,,,
1985,Whitehead Womens Pairs,2,Nadine Wood,,,
1985,Whitehead Womens Pairs,2,Robin Taylor,,,
1984,Whitehead Womens Pairs,1,Jacqui Mitchell,,,
1984,Whitehead Womens Pairs,1,Judy Tucker,,,
1984,Whitehead Womens Pairs,2,Barbara Norwood,,,
1984,Whitehead Womens Pairs,2,Mildred Breed,,,
1983,Whitehead Womens Pairs,1,Evelyn Levitt,,,
1983,Whitehead Womens Pairs,1,Jo Morse,,,
1983,Whitehead Womens Pairs,2,Lynne Pollenz,,,
1983,Whitehead Womens Pairs,2,Sue Picus,,,
1982,Whitehead Womens Pairs,1,Beverly Rosenberg,,,
1982,Whitehead Womens Pairs,1,Hermine Baron,,,
1982,Whitehead Womens Pairs,2,Betsey Wolff,,,
1982,Whitehead Womens Pairs,2,Nancy Alpaugh,,,
1981,Whitehead Womens Pairs,1,Dorothy Hayden Truscott,,,
1981,Whitehead Womens Pairs,1,Emma Jean Hawes,,,
1981,Whitehead Womens Pairs,2,Roberta Epstein,,,
1981,Whitehead Womens Pairs,2,Rozanne Marel,,,
1980,Whitehead Womens Pairs,1,Barbara Norwood,,,
1980,Whitehead Womens Pairs,1,Mildred Boyce,,,
1980,Whitehead Womens Pairs,2,Beverly Rosenberg,,,
1980,Whitehead Womens Pairs,2,Hermine Baron,,,
1979,Whitehead Womens Pairs,1,Ann Burnstein,,,
1979,Whitehead Womens Pairs,1,Edith Kemp,,,
1979,Whitehead Womens Pairs,2,Ann Roberts,,,
1979,Whitehead Womens Pairs,2,Genne Winter,,,
1978,Whitehead Womens Pairs,1,Babs Charney,,,
1978,Whitehead Womens Pairs,1,Flo Rotman,,,
1978,Whitehead Womens Pairs,2,Barbara Rappaport,,,
