1962,1,Fritzi Gordon	
1962,1,Rixi Markus
1962,2,Fanny Parienté
1962,2,Marianne Serf
1962,3,Dorothy Hayden	
1962,3,Helen Portugal
1970,1,Joan Durran	
1970,1,Jane Juan
1970,2,Nancy Gruver	
1970,2,Sue Sachs
1970,3,Mary Jane Farell	
1970,3,Peggy Solomon
1970,1,Mary Jane Farell	
1970,1,Marilyn Johnson
1970,2,Fritzi Gordon	
1970,2,Rixi Markus
1970,3,Britt Blom	
1970,3,Gunborg Silborn
1974,1,Fritzi Gordon	
1974,1,Rixi Markus
1974,2,Gerda Goslar	
1974,2,Rita Jacobson
1974,3,Emma Jean Hawes	
1974,3,Dorothy Hayden Truscott  
1978,1,Judi Radin	
1978,1,Kathie Wei
1978,2,Betty Ann Kennedy	
1978,2,Carol Sanders
1978,3,Claude Blouquit	
1978,3,Élisabeth Delor
1982,1,Betty Ann Kennedy	
1982,1,Carol Sanders
1982,2,Lynn Deas	
1982,2,Beth Palmer
1982,3,Sally Horton	
1982,3,Sandra Landy
1986,1,Amalya Kearse	
1986,1,Jacqui Mitchell
1986,2,Bettina Kalkerup	
1986,2,Charlotte Palmund
1986,3,Sally Horton	
1986,3,Sandra Landy
1990,1,Karen McCallum	
1990,1,Kerri Shuman
1990,2,Judi Radin	
1990,2,Kathie Wei
1990,3,Carla Arnolds	
1990,3,Bep Vriend
1994,1,Carla Arnolds	
1994,1,Bep Vriend
1994,2,Véronique Bessis	
1994,2,Catherine Saul
1994,3,Lynn Deas	
1994,3,Beth Palmer
1998,1,Jill Meyers	
1998,1,Shawn Quinn
1998,2,Daniela von Arnim	
1998,2,Sabine Auken
1998,3,Véronique Bessis	
1998,3,Catherine D'Ovidio
2002,1,Karen McCallum	
2002,1,Debbie Rosenberg
2002,2,Blandine de Hérédia  	
2002,2,Anne-Frédérique Lévy
2002,3,Irina Levitina	
2002,3,Kerri Sanborn
2006,1,Irina Levitina	
2006,1,Kerri Sanborn
2006,2,WANG Hongli	
2006,2,WANG Wei Fei
2006,3,Sabine Auken	
2006,3,Janice Seamon-Molson
2010,1,Lynn Deas	
2010,1,Beth Palmer
2010,2,Susan Culham	
2010,2,Kismet Fung
2010,3,Carla Arnolds	
2010,3,Bep Vriend
