2008,2,Przemyslaw Piotrowski
2008,2,Jan Sikora
2008,2,Artur Wasiak
2008,2,Piotr Wiankowski
2008,3,Erik Berg
2008,3,Ivar Berg
2008,3,Petter Eide
2008,3,Espen Lindqvist
2008,3,Allan Livgard
2008,3,Tor Ove Reistad
2010,1,Eliran Argelazi
2010,1,Alon Birman
2010,1,Lotan Fisher
2010,1,Ron Schwartz
2010,1,Bar Tarnovski
2010,2,Thomas Bessis
2010,2,Christophe Grosset
2010,2,Nicolas Lhuissier
2010,2,Cedric Lorenzini
2010,2,Quentin Robert
2010,2,Frederic Volcker
2010,3,Yichao Chen
2010,3,Junjie Hu
2010,3,Zisu Lin
2010,3,Yinghao Liu
2010,3,Yinpei Shao
2012,1,Berend van den Bos
2012,1,Aarnout Helmich
2012,1,Gerbrand Hop
2012,1,Joris van Lankveld
2012,1,Ernst Wackwitz
2012,1,Chris Westerbeek
2012,2,Eyal Erez
2012,2,Lotan Fisher
2012,2,Gal Gerstner
2012,2,Moshe Meyuchas
2012,2,Dror Padon
2012,2,Lee Rosenthal
2012,3,Adam Edgtton
2012,3,Nabil Edgtton
2012,3,Peter Hollands
2012,3,Justin Howard
2012,3,Andy Pei-en Hung
2012,3,Liam Milne
2014,1,Harald Eide
2014,1,Mats Eide
2014,1,Kristian Ellingsen
2014,1,Tor Eivind Grude
2014,1,Kristoffer Hegge
2014,2,Joris van Lankveld
2014,2,Tobias Polak
2014,2,Tom van Overbeeke
2014,2,Ernst Wackwitz
2014,2,Chris Westerbeek
2014,2,Ricardo Westerbeek
2014,3,Maciej Bielawski
2014,3,Pawel Jassem
2014,3,Michal Klukowski
2014,3,Slawomir Niajko
2014,3,Piotr Tuczynski
2014,3,Jakub Wojcieszekk
