2009,1,Steve Weinstein
2009,2,Geoff Hampson
2009,2,Eric Rodwell
2009,3,Roy Welland
2009,3,Chris Willenken
2010,1,Bobby Levin
2010,1,Steve Weinstein
2010,2,Tor Helness
2010,2,Geir Helgemo
2010,3,Josef Piekarek
2010,3,Alexander Smirnov
2011,1,Fred Stewart
2011,1,Kit Woolsey
2011,2,Bobby Levin
2011,2,Steve Weinstein
2011,3,Billy Cohen
2011,3,Ron Smith
2012,1,Ron Schwarz
2012,1,Lotan Fisher
2012,2,Jean Quantin
2012,2,Philippe Cronier
2012,3,Zia Mahmood
2012,3,Agustin Madala
2013,1,Ivan Nanev
2013,1,Rossen Gunev
2013,2,Krzysztof Martens
2013,2,Dominic Filipowicz
2013,3,Geir Helgemo
2013,3,Tor Helness
2014,1,Krzysztof Buras
2014,1,Gregorz Narkiewicz
2014,2,Fernando Piedra
2014,2,Luis Lantaron
2014,3,Massimiliano Di Franco
2014,3,Arrigo Franchi
