2003,Mixed BAM Teams,2,Disa Eythorsdottir,,,
2003,Mixed BAM Teams,2,Eddie Wold,,,
2003,Mixed BAM Teams,2,Mildred Breed,,,
2003,Mixed BAM Teams,2,Richard Zeckhauser,,,
2003,Mixed BAM Teams,2,0,,,
2003,Mixed BAM Teams,2,0,,,
2002,Mixed BAM Teams,1,Debbie Rosenberg,,,
2002,Mixed BAM Teams,1,Larry N. Cohen,,,
2002,Mixed BAM Teams,1,Lisa Berkowitz,,,
2002,Mixed BAM Teams,1,Margie Gwozdzinsky,,,
2002,Mixed BAM Teams,1,Michael Rosenberg,,,
2002,Mixed BAM Teams,1,Richard Schwartz,,,
2002,Mixed BAM Teams,2,Bob Glasson,,,
2002,Mixed BAM Teams,2,Joann Glasson,,,
2002,Mixed BAM Teams,2,Linda Lewis,,,
2002,Mixed BAM Teams,2,Paul J. Lewis,,,
2002,Mixed BAM Teams,2,0,,,
2002,Mixed BAM Teams,2,0,,,
2001,Mixed BAM Teams,1,Chip Martel,,,
2001,Mixed BAM Teams,1,Jan Martel,,,
2001,Mixed BAM Teams,1,JoAnna Stansby,,,
2001,Mixed BAM Teams,1,Lew Stansby,,,
2001,Mixed BAM Teams,1,Peter Weichsel,,,
2001,Mixed BAM Teams,1,Rose Meltzer,,,
2001,Mixed BAM Teams,2,Billy Miller,,,
2001,Mixed BAM Teams,2,Curtis Cheek,,,
2001,Mixed BAM Teams,2,Disa Eythorsdottir,,,
2001,Mixed BAM Teams,2,Joan Stein,,,
2001,Mixed BAM Teams,2,Lou Ann O'Rourke,,,
2001,Mixed BAM Teams,2,0,,,
2000,Mixed BAM Teams,1,Alex Ornstein,,,
2000,Mixed BAM Teams,1,Barry Rigal,,,
2000,Mixed BAM Teams,1,Jeff Ferro,,,
2000,Mixed BAM Teams,1,Judi Radin,,,
2000,Mixed BAM Teams,1,Sue Picus,,,
2000,Mixed BAM Teams,1,Sylvia Moss,,,
2000,Mixed BAM Teams,2,Betty Bloom,,,
2000,Mixed BAM Teams,2,Janet Colchamiro,,,
2000,Mixed BAM Teams,2,Kitty Munson-Cooper,,,
2000,Mixed BAM Teams,2,Mel Colchamiro,,,
2000,Mixed BAM Teams,2,Steve Bloom,,,
2000,Mixed BAM Teams,2,Steven Cooper,,,
1999,Mixed BAM Teams,1,Karen McCallum,,,
1999,Mixed BAM Teams,1,Lynn Baker,,,
1999,Mixed BAM Teams,1,Matt Granovetter,,,
1999,Mixed BAM Teams,1,Zia Mahmood,,,
1999,Mixed BAM Teams,1,0,,,
1999,Mixed BAM Teams,1,0,,,
1999,Mixed BAM Teams,2,Brian Ellis,,,
1999,Mixed BAM Teams,2,Ellen Gabriel,,,
1999,Mixed BAM Teams,2,Rhoda Prager,,,
1999,Mixed BAM Teams,2,Richard Gabriel,,,
