2001,2,Sylvie Willard
2001,3,Mildred Breed
2001,3,Petra Hamman
2001,3,Joan Jackson
2001,3,Robin Klar
2001,3,Shawn Quinn
2001,3,Kay Schulle
2003,1,Betty Ann Kennedy
2003,1,Jill Levin
2003,1,Sue Picus
2003,1,Janice Seamon-Molson
2003,1,Tobi Sokolow
2003,1,Kathie Wei-Sender
2003,2,GU Ling
2003,2,WANG Hongli
2003,2,WANG Liping(?)
2003,2,WANG Wenfei
2003,2,ZHANG Yalan
2003,2,ZHANG Yu
2003,3,Carla Arnolds
2003,3,Jet Pasman
2003,3,Anneke Simons
2003,3,Bep Vriend
2003,3,Marijke van der Pas
2003,3,Wietske van Zwol
2005,1,Danièle Allouche-Gaviard
2005,1,Bénédicte Cronier
2005,1,Catherine D'Ovidio
2005,1,Sylvie Willard
2005,2,Anja Alberti
2005,2,Daniela von Arnim
2005,2,Sabine Auken
2005,2,Barbara Hackett
2005,2,Pony Nehmert
2005,2,Mirja Schraverus-Meuer
2005,3,Carla Arnolds
2005,3,Femke Hoogweg
2005,3,Jet Pasman
2005,3,Anneke Simons
2005,3,Bep Vriend
2005,3,Wietske van Zwol
2007,1,Jill Levin
2007,1,Irina Levitina
2007,1,Jill Meyers
2007,1,Hansa Narasimhan
2007,1,Debbie Rosenberg
2007,1,JoAnna Stansby
2007,2,Anja Alberti
2007,2,Daniela von Arnim
2007,2,Sabine Auken
2007,2,Barbara Hackett
2007,2,Pony Nehmert
2007,2,Mirja Schraverus-Meuer
2007,3,GU Ling
2007,3,LIU Yiqian
2007,3,SUN Ming
2007,3,WANG Hongli
2007,3,WANG Wenfei
2007,3,ZHANG Yalan
2009,1,DONG Yongling
2009,1,LIU Yiqian
2009,1,YAN Ru
2009,1,SUN Ming
2009,1,WANG Hongli
2009,1,WANG Wenfei
2009,2,Lynn Baker
2009,2,Lynn Deas
2009,2,Irina Levitina
2009,2,Karen McCallum
2009,2,Beth Palmer
2009,2,Kerri Sanborn
2009,3,Danièle Allouche-Gaviard
2009,3,Véronique Bessis
2009,3,Bénédicte Cronier
2009,3,Catherine D'Ovidio
2009,3,Elisabeth Hugon
2009,3,Sylvie Willard  
2011,1,Danièle Allouche-Gaviard
2011,1,Véronique Bessis
2011,1,Bénédicte Cronier
2011,1,Catherine D'Ovidio
2011,1,Joanna Neve
2011,1,Sylvie Willard  
2011,2,Lusje Olha BOJOH
2011,2,Fera DAMAYANTI
2011,2,Suci Amita DEWI
2011,2,Kristina Wahyu MURNIATI
2011,2,— RIANTINI
2011,2,Julita Grace TUEJE
2011,3,Carla Arnolds
2011,3,Laura Dekkers
2011,3,Marion Michielsen
2011,3,Jet Pasman
2011,3,Anneke Simons
2011,3,Bep Vriend
2013,1,Hjordis Eythorsdottir
2013,1,Jill Levin
2013,1,Jill Meyers
2013,1,Janice Seamon-Molson
2013,1,Jenny Wolpert
2013,1,Migry Zur-Campanile  
2013,2,Sally Brock
2013,2,Fiona Brown
2013,2,Heather Dhondy
2013,2,Nevena Senior
2013,2,Nicola Smith
2013,2,Susan Stockdale
2013,3,Carla Arnolds
2013,3,Marion Michielsen
2013,3,Jet Pasman
2013,3,Anneke Simons
2013,3,Wietske van Zwol
2013,3,Meike Wortel
